<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.08.12	16:00:00	64613	65080	64547	65067	21645	60592	1
2015.08.13	08:00:00	65310	65494	65027	65047	15370	39718	1
2015.08.13	10:00:00	65047	65218	64106	64310	54396	140201	1
2015.08.13	12:00:00	64297	64547	64047	64066	25627	65449	1
2015.08.13	14:00:00	64053	64613	63987	64514	25392	64212	1
2015.08.13	16:00:00	64521	64672	63941	63941	22259	62566	1
2015.08.14	08:00:00	64093	64428	64073	64310	12229	29035	1
2015.08.14	10:00:00	64310	64547	63751	63981	47938	124788	1
2015.08.14	12:00:00	63981	64257	63770	63882	21613	56362	1
2015.08.14	14:00:00	63882	64001	63790	63876	13809	34792	1
2015.08.14	16:00:00	63882	64066	63553	63691	18299	51519	1
2015.08.17	08:00:00	63698	63718	63283	63349	12230	29690	1
2015.08.17	10:00:00	63349	64034	63303	63639	46329	117535	1
2015.08.17	12:00:00	63639	63856	63415	63494	24675	61970	1
2015.08.17	14:00:00	63494	63632	63389	63514	16596	41883	1
2015.08.17	16:00:00	63520	63566	63178	63547	16614	46148	1
2015.08.18	08:00:00	63079	63191	62750	62954	16505	42047	1
2015.08.18	10:00:00	62961	63099	62454	62777	46143	121948	1
2015.08.18	12:00:00	62777	64270	62638	64066	45635	122286	1
2015.08.18	14:00:00	64060	64455	63593	64218	39872	105703	1
2015.08.18	16:00:00	64218	64244	63231	63310	28190	77917	1
2015.08.19	08:00:00	63178	63211	62842	62895	17551	44462	1
2015.08.19	10:00:00	62888	62941	61868	61895	55424	154266	1
2015.08.19	12:00:00	61888	62132	61493	61967	34354	94327	1
2015.08.19	14:00:00	61960	62428	61737	62151	41787	109755	1
2015.08.19	16:00:00	62151	62467	62092	62257	24436	69055	1
2015.08.20	08:00:00	61862	61974	61237	61480	18698	47617	1
2015.08.20	10:00:00	61480	62112	61467	61849	50018	127126	1
2015.08.20	12:00:00	61855	62237	61691	62158	29901	74081	1
2015.08.20	14:00:00	62164	62197	61710	62105	30527	78244	1
2015.08.20	16:00:00	62112	62632	62059	62059	32209	86236	1
2015.08.21	08:00:00	61625	61835	61566	61664	12048	30723	1
2015.08.21	10:00:00	61671	61783	61151	61375	56937	147357	1
2015.08.21	12:00:00	61368	61559	61033	61283	35331	90721	1
2015.08.21	14:00:00	61296	61473	61177	61289	28518	73133	1
2015.08.21	16:00:00	61283	61348	60605	60605	23298	61863	1
2015.08.24	08:00:00	58045	58374	57380	57630	24180	64493	1
2015.08.24	10:00:00	57624	59295	56860	59131	110070	284720	1
2015.08.24	12:00:00	59137	60394	58663	60302	51389	137007	1
2015.08.24	14:00:00	60315	60480	59282	59302	52195	143279	1
2015.08.24	16:00:00	59302	59572	58795	59572	44196	121439	1
2015.08.25	08:00:00	60809	61467	60578	60927	15254	38853	1
2015.08.25	10:00:00	60908	60940	59749	60407	74807	188669	1
2015.08.25	12:00:00	60407	60763	60190	60526	35806	90602	1
2015.08.25	14:00:00	60539	60736	59874	60170	42870	109662	1
2015.08.25	16:00:00	60164	60289	58828	58828	38060	104283	1
2015.08.26	08:00:00	59558	60065	59414	59927	24561	59999	1
2015.08.26	10:00:00	59927	60374	59400	59868	90198	214837	1
2015.08.26	12:00:00	59868	60565	59756	60144	46276	116976	1
2015.08.26	14:00:00	60138	60908	59901	60782	50103	126882	1
2015.08.26	16:00:00	60776	61697	60723	61599	34137	92445	1
2015.08.27	08:00:00	61803	62408	61803	62290	16500	38309	1
2015.08.27	10:00:00	62303	63606	61710	63586	77947	196025	1
2015.08.27	12:00:00	63586	64066	63277	64007	51097	131615	1
2015.08.27	14:00:00	64014	64086	62855	62862	51591	132040	1
2015.08.27	16:00:00	62869	63941	62790	63889	46017	116390	1
2015.08.28	08:00:00	63342	63369	62855	62974	13669	33570	1
2015.08.28	10:00:00	62974	63829	62526	63369	81167	200137	1
2015.08.28	12:00:00	63369	63751	62921	63060	49668	122215	1
2015.08.28	14:00:00	63053	63237	62434	62724	42613	112145	1
2015.08.28	16:00:00	62704	62981	62382	62948	27430	74405	1
2015.08.31	08:00:00	62276	62362	61269	61427	18555	46998	1
2015.08.31	10:00:00	61421	61546	60697	60947	59188	148084	1
2015.08.31	12:00:00	60947	61756	60848	61441	47855	121208	1
2015.08.31	14:00:00	61434	62099	61151	61842	47634	124734	1
2015.08.31	16:00:00	61849	62263	61704	61704	33842	90366	1
2015.09.01	08:00:00	60644	60704	60078	60230	19592	50160	1
2015.09.01	10:00:00	60230	61263	60144	60704	79459	199244	1
2015.09.01	12:00:00	60710	61065	60513	60625	38779	100975	1
2015.09.01	14:00:00	60631	61026	60328	60401	46745	121911	1
2015.09.01	16:00:00	60407	60796	60236	60677	32203	87346	1
2015.09.02	08:00:00	60973	61059	60085	60927	21821	53150	1
2015.09.02	10:00:00	60934	61506	60453	60598	65836	174318	1
2015.09.02	12:00:00	60585	61237	60565	61151	36447	92037	1
2015.09.02	14:00:00	61144	61717	60954	61546	38866	101967	1
2015.09.02	16:00:00	61546	62184	61480	61980	27400	76876	1
2015.09.03	08:00:00	61980	62651	61941	62494	15048	36967	1
2015.09.03	10:00:00	62494	63296	61941	63198	59425	155648	1
2015.09.03	12:00:00	63191	63237	62145	62197	37587	98869	1
2015.09.03	14:00:00	62197	63046	61526	62849	58636	156335	1
2015.09.03	16:00:00	62842	63152	62474	62934	32614	89462	1
2015.09.04	08:00:00	62079	62915	61677	62053	20560	49498	1
2015.09.04	10:00:00	62066	62559	61822	62164	58380	144420	1
2015.09.04	12:00:00	62178	62290	61526	61618	37024	95930	1
2015.09.04	14:00:00	61625	62053	61552	61750	34914	88605	1
2015.09.04	16:00:00	61750	62013	61605	61855	23996	62142	1
2015.09.08	08:00:00	62454	62915	62421	62849	11074	27533	1
2015.09.08	10:00:00	62849	62967	62382	62599	46185	115163	1
2015.09.08	12:00:00	62612	62658	61941	61974	29976	78706	1
2015.09.08	14:00:00	61980	62322	61908	62105	27606	70340	1
2015.09.08	16:00:00	62112	62434	62033	62138	19862	52472	1
2015.09.09	08:00:00	63086	63270	62915	63204	13009	33524	1
2015.09.09	10:00:00	63211	63645	62763	62842	51865	131195	1
2015.09.09	12:00:00	62836	62967	62487	62691	33172	83077	1
2015.09.09	14:00:00	62684	62796	61928	62158	37804	99356	1
2015.09.09	16:00:00	62145	62369	61822	62230	28638	72656	1
2015.09.10	08:00:00	59914	60776	59690	60197	20769	47743	1
2015.09.10	10:00:00	60203	61467	60197	61355	61122	146778	1
2015.09.10	12:00:00	61348	62237	61019	61743	54290	138923	1
2015.09.10	14:00:00	61743	62171	61401	61546	39148	102961	1
2015.09.10	16:00:00	61539	62046	61434	62046	24708	66859	1
2015.09.11	08:00:00	61579	62138	61381	61467	19868	49678	1
2015.09.11	10:00:00	61454	61868	61243	61427	46049	111438	1
2015.09.11	12:00:00	61427	61684	61375	61480	26189	63364	1
2015.09.11	14:00:00	61480	61566	61263	61401	22893	60149	1
2015.09.11	16:00:00	61408	61829	61375	61829	20215	56537	1
2015.09.14	08:00:00	61658	62283	61612	61993	12590	32244	1
2015.09.14	10:00:00	62007	62105	61342	61908	42880	107301	1
2015.09.14	12:00:00	61914	62072	61618	61730	23436	57382	1
2015.09.14	14:00:00	61724	62573	61645	62375	33662	82896	1
2015.09.14	16:00:00	62382	64428	62204	63770	46363	127965	1
2015.09.15	08:00:00	63639	63639	62586	62777	20396	49176	1
2015.09.15	10:00:00	62770	62954	62000	62790	49776	125716	1
2015.09.15	12:00:00	62803	63336	62744	63086	29026	75224	1
2015.09.15	14:00:00	63092	63310	62599	62777	32341	84662	1
2015.09.15	16:00:00	62777	63040	62546	62757	22672	64270	1
2015.09.16	08:00:00	62981	63500	62849	63342	17327	43477	1
2015.09.16	10:00:00	63342	64034	63316	63849	46900	121375	1
2015.09.16	12:00:00	63856	64560	63823	64290	36376	96506	1
2015.09.16	14:00:00	64290	64363	63908	64257	31495	84906	1
2015.09.16	16:00:00	64264	64659	64224	64231	25268	73929	1
2015.09.17	08:00:00	63704	63948	63448	63724	14583	35310	1
2015.09.17	10:00:00	63724	64455	63619	64047	47737	121630	1
2015.09.17	12:00:00	64040	64481	64020	64363	22737	57237	1
2015.09.17	14:00:00	64349	65534	64099	65258	74366	185269	1
2015.09.17	16:00:00	65244	65396	64231	64494	39791	99884	1
2015.09.18	08:00:00	63836	64034	63454	63632	15127	37317	1
2015.09.18	10:00:00	63639	64001	63257	63882	47182	122559	1
2015.09.18	12:00:00	63895	64034	63290	63487	31496	85441	1
2015.09.18	14:00:00	63494	63586	62388	62625	42603	113059	1
2015.09.18	16:00:00	62625	62730	62099	62322	26464	75420	1
2015.09.21	08:00:00	62790	62954	62033	62171	18090	43171	1
2015.09.21	10:00:00	62178	62763	62171	62579	38506	93242	1
2015.09.21	12:00:00	62566	62665	62099	62243	31225	77987	1
2015.09.21	14:00:00	62243	62316	61434	61796	40002	107398	1
2015.09.21	16:00:00	61796	61987	61539	61928	20624	55671	1
2015.09.22	08:00:00	61151	61151	60552	60829	17756	44465	1
2015.09.22	10:00:00	60835	60940	59966	59986	51978	131496	1
2015.09.22	12:00:00	59980	60342	59907	60111	26019	66660	1
2015.09.22	14:00:00	60124	60638	60105	60625	29287	75059	1
2015.09.22	16:00:00	60618	61605	60552	61237	42352	116600	1
2015.09.23	08:00:00	61539	61822	61085	61112	15453	38178	1
2015.09.23	10:00:00	61112	61513	60559	61204	52856	134550	1
2015.09.23	12:00:00	61204	61302	60059	60164	44889	119337	1
2015.09.23	14:00:00	60170	60480	59993	60361	34257	89205	1
2015.09.23	16:00:00	60348	60526	59493	59690	37345	102225	1
2015.09.24	08:00:00	59164	59229	58657	58756	16314	41817	1
2015.09.24	10:00:00	58749	59394	58104	59144	74832	183473	1
2015.09.24	12:00:00	59137	59953	58874	59479	51662	129303	1
2015.09.24	14:00:00	59479	60197	59183	60019	40539	99279	1
2015.09.24	16:00:00	60026	60335	59730	60105	27841	74668	1
2015.09.25	08:00:00	60677	60901	60249	60519	15851	38328	1
2015.09.25	10:00:00	60519	60796	59453	59980	60392	157175	1
2015.09.25	12:00:00	59973	59986	59400	59611	27400	72135	1
2015.09.25	14:00:00	59611	59947	59038	59368	34645	92620	1
2015.09.25	16:00:00	59374	59394	58881	58881	22700	64566	1
2015.09.28	08:00:00	58499	58571	58163	58473	13709	31896	1
2015.09.28	10:00:00	58473	58762	57999	58190	47158	111489	1
2015.09.28	12:00:00	58196	58367	57841	58051	25726	59757	1
2015.09.28	14:00:00	58051	58288	57880	57972	24476	56671	1
2015.09.28	16:00:00	57979	58440	57939	58084	27400	67179	1
2015.09.29	08:00:00	58413	58591	58242	58440	11411	26620	1
2015.09.29	10:00:00	58420	58861	58078	58650	51083	125933	1
2015.09.29	12:00:00	58663	58782	58203	58400	28289	71953	1
2015.09.29	14:00:00	58407	58808	58222	58269	29926	77707	1
2015.09.29	16:00:00	58269	58473	58143	58308	19676	54669	1
2015.09.30	08:00:00	59394	60019	59394	59887	14971	39019	1
2015.09.30	10:00:00	59894	60085	59229	59552	45988	113764	1
2015.09.30	12:00:00	59545	59585	58604	58828	35446	92195	1
2015.09.30	14:00:00	58815	59525	58769	59420	28879	71838	1
2015.09.30	16:00:00	59420	59644	59091	59394	23811	60475	1
2015.10.01	08:00:00	59565	60085	59295	59914	12549	30053	1
2015.10.01	10:00:00	59914	60190	59433	59440	50309	120119	1
2015.10.01	12:00:00	59440	59624	59065	59328	34582	84696	1
2015.10.01	14:00:00	59335	59874	59308	59690	31120	77442	1
2015.10.01	16:00:00	59683	60236	59519	60236	22456	58266	1
2015.10.02	08:00:00	60263	60480	59387	59591	20057	46734	1
2015.10.02	10:00:00	59578	60434	59335	60414	50620	121569	1
2015.10.02	12:00:00	60414	61230	60381	61125	42569	106314	1
2015.10.02	14:00:00	61138	61539	61092	61316	32686	84635	1
2015.10.02	16:00:00	61316	62362	61269	62316	34606	93732	1
2015.10.05	08:00:00	62553	63178	62520	63007	14849	38774	1
2015.10.05	10:00:00	63007	63382	62592	63066	51696	126381	1
2015.10.05	12:00:00	63053	63178	62678	62704	25459	59809	1
2015.10.05	14:00:00	62704	62875	62540	62599	25367	60697	1
2015.10.05	16:00:00	62599	62967	62559	62737	18625	46531	1
2015.10.06	08:00:00	62520	62902	62454	62842	12606	28824	1
2015.10.06	10:00:00	62849	63415	62566	62915	50694	123484	1
2015.10.06	12:00:00	62915	63290	62724	62882	36282	88423	1
2015.10.06	14:00:00	62882	63073	62454	62671	32861	80813	1
2015.10.06	16:00:00	62665	62941	62546	62546	19396	50220	1
2015.10.07	08:00:00	63138	63810	63073	63803	17252	45810	1
2015.10.07	10:00:00	63797	65007	63652	64323	73895	189712	1
2015.10.07	12:00:00	64316	64369	63718	64165	52977	135777	1
2015.10.07	14:00:00	64165	64402	63441	63606	38410	92868	1
2015.10.07	16:00:00	63606	64619	63553	64316	33714	83500	1
2015.10.08	08:00:00	64080	64613	63902	64316	15611	37220	1
2015.10.08	10:00:00	64316	64797	64086	64363	61654	146880	1
2015.10.08	12:00:00	64356	64830	64238	64521	36369	93100	1
2015.10.08	14:00:00	64521	64830	64402	64725	30688	72851	1
2015.10.08	16:00:00	64725	64922	64455	64567	30738	79175	1
2015.10.09	08:00:00	64981	65409	64961	65343	15740	40347	1
2015.10.09	10:00:00	65350	65435	64527	64790	55361	132361	1
2015.10.09	12:00:00	64797	64988	64599	64784	27462	67117	1
2015.10.09	14:00:00	64771	64836	64066	64534	34576	84608	1
2015.10.09	16:00:00	64534	65093	64461	65086	22611	56915	1
2015.10.13	08:00:00	64231	64231	63672	63941	11597	28488	1
2015.10.13	10:00:00	63941	63961	62928	63290	51825	123967	1
2015.10.13	12:00:00	63303	63474	62724	62803	29628	70380	1
2015.10.13	14:00:00	62796	62948	62007	62322	34219	83517	1
2015.10.13	16:00:00	62322	62553	62125	62145	25897	62892	1
2015.10.14	08:00:00	62216	62255	61751	61828	13815	33554	1
2015.10.14	10:00:00	61828	62687	61828	62229	54269	127938	1
2015.10.14	12:00:00	62235	62332	61273	61363	41786	106452	1
2015.10.14	14:00:00	61363	62326	61337	61705	44278	106576	1
2015.10.14	16:00:00	61712	61841	61189	61286	25880	62105	1
2015.10.15	08:00:00	61738	61938	61324	61583	14950	35005	1
2015.10.15	10:00:00	61589	61977	60956	61647	67512	158667	1
2015.10.15	12:00:00	61654	61699	60756	61111	36472	94156	1
2015.10.15	14:00:00	61105	61576	61047	61538	32761	80129	1
2015.10.15	16:00:00	61544	62022	61492	61848	20633	51660	1
2015.10.16	08:00:00	62016	62067	61260	61473	13631	39173	1
2015.10.16	10:00:00	61466	61861	60943	61059	51690	125441	1
2015.10.16	12:00:00	61053	61809	60995	61693	28581	69288	1
2015.10.16	14:00:00	61705	62158	61673	62125	31350	77246	1
2015.10.16	16:00:00	62132	62629	61305	61428	44380	112302	1
2015.10.19	08:00:00	61802	61996	61318	61873	10763	26372	1
2015.10.19	10:00:00	61880	62274	61447	62145	50234	125448	1
2015.10.19	12:00:00	62125	62377	61835	61925	36964	89562	1
2015.10.19	14:00:00	61912	62087	61686	61925	28596	68793	1
2015.10.19	16:00:00	61925	62326	61802	62145	29098	73191	1
2015.10.20	08:00:00	61912	62274	61796	62229	10542	22925	1
2015.10.20	10:00:00	62216	62558	62048	62158	39099	93999	1
2015.10.20	12:00:00	62164	62248	61505	61615	34842	84427	1
2015.10.20	14:00:00	61609	61699	61040	61195	28606	72920	1
2015.10.20	16:00:00	61195	61718	61085	61512	27272	74180	1
2015.10.21	08:00:00	61563	61693	61221	61421	10280	25158	1
2015.10.21	10:00:00	61421	61873	61227	61337	43852	108098	1
2015.10.21	12:00:00	61337	61589	61047	61395	34857	92262	1
2015.10.21	14:00:00	61402	61654	61215	61460	29365	76071	1
2015.10.21	16:00:00	61466	61699	61331	61331	19582	53149	1
2015.10.22	08:00:00	61563	62003	61460	61880	11396	27088	1
2015.10.22	10:00:00	61867	62855	61705	62597	51012	124689	1
2015.10.22	12:00:00	62597	62739	62313	62377	31324	76964	1
2015.10.22	14:00:00	62384	62817	62287	62584	28016	70598	1
2015.10.22	16:00:00	62578	62894	62507	62894	23098	61519	1
2015.10.23	08:00:00	63049	64050	62881	63915	24462	60714	1
2015.10.23	10:00:00	63915	64038	63527	63837	44334	110987	1
2015.10.23	12:00:00	63844	63895	62972	63081	35517	91828	1
2015.10.23	14:00:00	63081	63185	62623	62655	31556	83388	1
2015.10.23	16:00:00	62649	62687	62009	62035	28196	79809	1
2015.10.26	08:00:00	61983	62455	61835	62384	11737	27720	1
2015.10.26	10:00:00	62384	62752	62151	62339	35016	82673	1
2015.10.26	12:00:00	62339	62435	61957	62074	23812	57347	1
2015.10.26	14:00:00	62067	62132	61796	61809	21229	52429	1
2015.10.26	16:00:00	61809	62003	61712	61932	18230	43756	1
2015.10.27	08:00:00	61796	61854	61454	61641	9224	20810	1
2015.10.27	10:00:00	61641	62009	61421	61693	43801	103580	1
2015.10.27	12:00:00	61680	61912	61324	61357	32667	80577	1
2015.10.27	14:00:00	61350	61628	61163	61505	26248	67353	1
2015.10.27	16:00:00	61505	61680	61305	61305	21816	55147	1
2015.10.28	08:00:00	61589	61628	61111	61247	11413	27324	1
2015.10.28	10:00:00	61253	61576	61059	61473	32614	80443	1
2015.10.28	12:00:00	61479	61983	61479	61925	29363	74099	1
2015.10.28	14:00:00	61919	62145	61757	62087	23244	62067	1
2015.10.28	16:00:00	62100	62119	60614	60956	58939	130453	1
2015.10.29	08:00:00	60652	60711	60233	60278	11125	26143	1
2015.10.29	10:00:00	60284	60846	60155	60717	41929	101947	1
2015.10.29	12:00:00	60704	60969	60291	60330	40107	92170	1
2015.10.29	14:00:00	60323	60556	60007	60032	33639	78839	1
2015.10.29	16:00:00	60039	60220	59535	59574	23427	62472	1
2015.10.30	08:00:00	59528	59787	59283	59432	12161	30481	1
2015.10.30	10:00:00	59432	60174	59419	59632	37728	96575	1
2015.10.30	12:00:00	59632	59748	59373	59496	27095	70093	1
2015.10.30	14:00:00	59496	59955	59451	59793	28281	74723	1
2015.10.30	16:00:00	59787	59948	59638	59929	22906	61946	1
2015.11.03	08:00:00	60465	60853	60362	60652	12116	29405	1
2015.11.03	10:00:00	60646	60917	60459	60691	29318	72446	1
2015.11.03	12:00:00	60698	62532	60627	62028	65500	171030	1
2015.11.03	14:00:00	62035	62565	61996	62377	37889	94972	1
2015.11.03	16:00:00	62377	63553	62371	63424	41051	112404	1
2015.11.04	08:00:00	63566	63902	63488	63786	12488	29425	1
2015.11.04	10:00:00	63779	64296	63282	63404	48283	123512	1
2015.11.04	12:00:00	63411	63760	62836	63017	55493	138764	1
2015.11.04	14:00:00	63023	63036	62184	62255	44495	109975	1
2015.11.04	16:00:00	62248	62461	61983	62416	24598	59679	1
2015.11.05	08:00:00	62429	62578	62177	62345	10594	23317	1
2015.11.05	10:00:00	62345	62810	62074	62597	37879	93573	1
2015.11.05	12:00:00	62597	62674	61925	62106	47016	115370	1
2015.11.05	14:00:00	62100	62778	62041	62746	33331	83337	1
2015.11.05	16:00:00	62746	62804	62384	62384	23254	58590	1
2015.11.06	08:00:00	62222	62377	62093	62300	8484	20122	1
2015.11.06	10:00:00	62306	62507	61596	61809	38741	96697	1
2015.11.06	12:00:00	61809	62067	60504	60904	47604	114970	1
2015.11.06	14:00:00	60904	61286	60801	61072	37393	91480	1
2015.11.06	16:00:00	61072	61447	60988	61370	25478	61467	1
2015.11.09	08:00:00	61434	61499	60762	60930	11998	28610	1
2015.11.09	10:00:00	60930	61382	60788	61156	28639	64793	1
2015.11.09	12:00:00	61169	61227	60569	60614	41309	97454	1
2015.11.09	14:00:00	60607	60620	60097	60271	34067	83513	1
2015.11.09	16:00:00	60271	60413	59948	59948	25889	62893	1
2015.11.10	08:00:00	59690	59813	59432	59684	13317	32366	1
2015.11.10	10:00:00	59677	60116	59593	59826	32018	81543	1
2015.11.10	12:00:00	59826	59916	59154	59406	43723	111033	1
2015.11.10	14:00:00	59406	59619	59244	59593	31383	80383	1
2015.11.10	16:00:00	59587	60930	59554	60659	38911	102941	1
2015.11.11	08:00:00	60594	61001	60465	60833	11755	27895	1
2015.11.11	10:00:00	60827	61589	60736	61402	39533	98593	1
2015.11.11	12:00:00	61402	61660	60678	60827	53642	136854	1
2015.11.11	14:00:00	60827	61563	60749	61344	35864	95068	1
2015.11.11	16:00:00	61344	61596	61298	61305	27160	71078	1
2015.11.12	08:00:00	61628	61641	61189	61492	12253	30806	1
2015.11.12	10:00:00	61492	61925	60801	61169	49589	125290	1
2015.11.12	12:00:00	61169	61466	60879	61441	38489	94589	1
2015.11.12	14:00:00	61447	61686	60950	61227	33304	84984	1
2015.11.12	16:00:00	61234	61479	60736	60736	26432	66623	1
2015.11.13	08:00:00	60394	60614	60304	60523	12737	30661	1
2015.11.13	10:00:00	60530	61098	60465	60853	35765	88505	1
2015.11.13	12:00:00	60853	61124	60265	60459	46944	116565	1
2015.11.13	14:00:00	60452	60885	60342	60782	37372	93652	1
2015.11.13	16:00:00	60782	60827	60439	60717	22098	52866	1
2015.11.16	08:00:00	60523	60911	60394	60633	10742	25558	1
2015.11.16	10:00:00	60646	60943	60497	60575	25963	63320	1
2015.11.16	12:00:00	60569	60988	60368	60769	37876	94685	1
2015.11.16	14:00:00	60775	60885	60543	60801	25564	64082	1
2015.11.16	16:00:00	60801	61266	60775	61266	21038	54763	1
2015.11.17	08:00:00	61757	61789	61460	61609	10916	26887	1
2015.11.17	10:00:00	61609	61789	61350	61738	26761	64734	1
2015.11.17	12:00:00	61738	61789	61357	61583	33798	87348	1
2015.11.17	14:00:00	61576	62138	61563	61983	31307	79447	1
2015.11.17	16:00:00	61977	62028	61286	61318	27103	66852	1
2015.11.18	08:00:00	61137	61583	61066	61583	10387	25985	1
2015.11.18	10:00:00	61583	61951	61492	61802	26196	67580	1
2015.11.18	12:00:00	61802	62448	61757	62196	36425	97549	1
2015.11.18	14:00:00	62203	62416	61770	61789	30395	81748	1
2015.11.18	16:00:00	61789	61964	61544	61964	25792	65754	1
2015.11.19	08:00:00	62410	62739	62351	62597	11422	28703	1
2015.11.19	10:00:00	62597	62655	62196	62267	27833	69858	1
2015.11.19	12:00:00	62274	62494	62035	62319	36123	90620	1
2015.11.19	14:00:00	62319	62636	62125	62565	29872	79640	1
2015.11.19	16:00:00	62558	62985	62371	62959	30536	78689	1
2015.11.23	08:00:00	62888	63308	62855	63211	11640	28180	1
2015.11.23	10:00:00	63211	63424	62707	62913	30115	74838	1
2015.11.23	12:00:00	62907	63308	62481	62726	40967	104224	1
2015.11.23	14:00:00	62726	62830	62377	62487	28702	74235	1
2015.11.23	16:00:00	62494	62720	62235	62248	20434	52431	1
2015.11.24	08:00:00	62048	62235	61977	62196	8172	20350	1
2015.11.24	10:00:00	62203	62410	61705	61809	31558	78180	1
2015.11.24	12:00:00	61809	62203	61609	61977	35552	89760	1
2015.11.24	14:00:00	61983	62616	61906	62552	34623	89004	1
2015.11.24	16:00:00	62552	62920	62532	62868	24489	66960	1
2015.11.25	08:00:00	62390	62390	61570	61712	17164	45259	1
