<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2014.11.07	17:00:00	77267	77490	77224	77440	8104	20968	1
2014.11.10	09:00:00	77677	78173	77533	77972	7189	16797	1
2014.11.10	10:00:00	77972	78252	77749	77972	13277	31740	1
2014.11.10	11:00:00	77979	78022	77497	77706	11725	27977	1
2014.11.10	12:00:00	77698	77965	77418	77641	21326	46199	1
2014.11.10	13:00:00	77634	77648	77231	77303	15963	36565	1
2014.11.10	14:00:00	77303	77310	77044	77145	12265	27994	1
2014.11.10	15:00:00	77145	77145	76742	76879	16306	39300	1
2014.11.10	16:00:00	76871	76929	76576	76620	13465	32552	1
2014.11.10	17:00:00	76620	76656	76131	76167	11509	31816	1
2014.11.11	09:00:00	76152	76152	75764	75821	9186	20180	1
2014.11.11	10:00:00	75821	76490	75757	76023	17309	40382	1
2014.11.11	11:00:00	76023	76361	75936	76051	12272	26861	1
2014.11.11	12:00:00	76059	76325	75641	75735	18234	42225	1
2014.11.11	13:00:00	75728	75958	75663	75872	12460	28544	1
2014.11.11	14:00:00	75872	75879	75426	75598	13293	31916	1
2014.11.11	15:00:00	75606	76181	75591	76044	21137	52628	1
2014.11.11	16:00:00	76051	76231	75893	76174	13457	31718	1
2014.11.11	17:00:00	76174	76332	75994	76332	7221	18973	1
2014.11.12	09:00:00	76152	76238	75757	75951	7887	19452	1
2014.11.12	10:00:00	75944	76102	75685	75886	11772	27706	1
2014.11.12	11:00:00	75872	76238	75836	76109	12580	27777	1
2014.11.12	12:00:00	76109	77648	76051	77188	30081	70387	1
2014.11.12	13:00:00	77188	77562	77159	77324	14230	33902	1
2014.11.12	14:00:00	77324	77461	76936	77058	17228	40841	1
2014.11.12	15:00:00	77051	77116	76684	76936	16531	40159	1
2014.11.12	16:00:00	76936	77015	76598	76907	15185	37639	1
2014.11.12	17:00:00	76907	76972	76620	76620	8729	22652	1
2014.11.13	09:00:00	76965	77274	76778	77080	7508	16596	1
2014.11.13	10:00:00	77080	77346	76749	76900	16756	38535	1
2014.11.13	11:00:00	76900	77411	76893	77152	18688	41717	1
2014.11.13	12:00:00	77152	77217	76692	76799	18918	40717	1
2014.11.13	13:00:00	76807	76864	76541	76641	16622	36946	1
2014.11.13	14:00:00	76641	76692	75936	75951	20900	48683	1
2014.11.13	15:00:00	75958	76476	75562	76095	25741	57091	1
2014.11.13	16:00:00	76095	76181	75282	75332	19176	45417	1
2014.11.13	17:00:00	75325	75354	75001	75181	14000	34640	1
2014.11.14	09:00:00	74706	74850	73807	73966	14924	33933	1
2014.11.14	10:00:00	73973	74052	73232	73513	18387	43813	1
2014.11.14	11:00:00	73527	74145	73491	74095	19850	46982	1
2014.11.14	12:00:00	74095	74656	74009	74397	21834	49218	1
2014.11.14	13:00:00	74412	74570	74110	74210	15318	34385	1
2014.11.14	14:00:00	74210	74879	74059	74843	15894	36370	1
2014.11.14	15:00:00	74858	75203	74627	75088	20030	44922	1
2014.11.14	16:00:00	75095	75325	74807	74915	20321	45934	1
2014.11.14	17:00:00	74915	75246	74850	75246	9173	22204	1
2014.11.17	09:00:00	74656	75404	74555	75066	12075	26234	1
2014.11.17	10:00:00	75066	75303	74584	74922	16353	36971	1
2014.11.17	11:00:00	74922	75757	74843	75692	22145	47840	1
2014.11.17	12:00:00	75692	75735	74850	74987	21507	45103	1
2014.11.17	13:00:00	74987	75102	74541	74685	18018	38662	1
2014.11.17	14:00:00	74678	74714	74210	74361	14224	31320	1
2014.11.17	15:00:00	74354	74440	73930	74232	17470	39190	1
2014.11.17	16:00:00	74225	74476	73973	74390	17765	40244	1
2014.11.17	17:00:00	74383	74512	74110	74311	10940	25892	1
2014.11.18	09:00:00	74354	74721	74325	74627	6826	14821	1
2014.11.18	10:00:00	74635	74908	74282	74282	15352	34261	1
2014.11.18	11:00:00	74297	74750	73980	74692	20721	46500	1
2014.11.18	12:00:00	74699	74800	74095	74210	21524	47869	1
2014.11.18	13:00:00	74225	74606	74153	74505	13263	29516	1
2014.11.18	14:00:00	74505	75016	74404	74836	17379	41747	1
2014.11.18	15:00:00	74829	75469	74814	75447	24204	56206	1
2014.11.18	16:00:00	75440	75591	75116	75433	19162	44911	1
2014.11.18	17:00:00	75433	75850	75325	75670	11563	28638	1
2014.11.19	09:00:00	75447	75656	75275	75548	10663	23748	1
2014.11.19	10:00:00	75548	76569	75469	76476	18805	43225	1
2014.11.19	11:00:00	76476	76728	76296	76584	14146	32096	1
2014.11.19	12:00:00	76584	77360	76548	76828	28746	65752	1
2014.11.19	13:00:00	76828	76864	75980	76469	21298	49416	1
2014.11.19	14:00:00	76461	76670	76289	76548	16550	37291	1
2014.11.19	15:00:00	76548	76562	75987	76303	18426	42293	1
2014.11.19	16:00:00	76303	77476	76023	77245	24756	59468	1
2014.11.19	17:00:00	77267	77864	77188	77418	22914	60667	1
2014.11.21	09:00:00	78252	78785	78080	78655	6401	15580	1
2014.11.21	10:00:00	78662	79036	78482	78713	24860	44368	1
2014.11.21	11:00:00	78727	79015	78677	78936	16233	35603	1
2014.11.21	12:00:00	78936	79662	78785	79576	27375	60978	1
2014.11.21	13:00:00	79590	79878	79216	79533	20758	46706	1
2014.11.21	14:00:00	79533	79554	78864	79051	18428	41736	1
2014.11.21	15:00:00	79058	80352	78605	79669	32994	74496	1
2014.11.21	16:00:00	79684	81690	79684	81510	37043	90495	1
2014.11.21	17:00:00	81525	82057	81316	82057	13974	36572	1
2014.11.24	09:00:00	81762	82913	81762	82654	15011	34875	1
2014.11.24	10:00:00	82640	83129	81424	81618	27430	67113	1
2014.11.24	11:00:00	81618	81776	81036	81474	20977	49800	1
2014.11.24	12:00:00	81482	81676	80381	80806	27961	63035	1
2014.11.24	13:00:00	80798	81863	80698	81259	25798	60738	1
2014.11.24	14:00:00	81244	81539	80446	80482	19927	46390	1
2014.11.24	15:00:00	80489	80856	80180	80410	18795	44326	1
2014.11.24	16:00:00	80417	80669	80007	80129	19936	49872	1
2014.11.24	17:00:00	80122	80367	80043	80266	8705	23619	1
2014.11.25	09:00:00	80568	81223	80489	80935	12824	27673	1
2014.11.25	10:00:00	80928	81712	80841	81453	18034	43049	1
2014.11.25	11:00:00	81453	81669	81201	81237	12096	27733	1
2014.11.25	12:00:00	81230	81604	80899	81201	22641	51593	1
2014.11.25	13:00:00	81230	81309	80173	80259	23366	54022	1
2014.11.25	14:00:00	80252	80654	79878	80022	19044	45339	1
2014.11.25	15:00:00	80029	80748	79993	80324	19594	47507	1
2014.11.25	16:00:00	80324	80590	80086	80453	16380	39453	1
2014.11.25	17:00:00	80453	80698	80201	80316	10708	28074	1
2014.11.26	09:00:00	80957	81316	80841	81100	9161	19967	1
2014.11.26	10:00:00	81100	81266	80640	80683	16621	39247	1
2014.11.26	11:00:00	80690	80841	80209	80525	18586	43125	1
2014.11.26	12:00:00	80518	80640	80007	80223	17460	39830	1
2014.11.26	13:00:00	80216	80503	80029	80158	15112	35254	1
2014.11.26	14:00:00	80158	80539	80079	80273	13130	31141	1
2014.11.26	15:00:00	80266	80324	79669	79827	16516	41694	1
2014.11.26	16:00:00	79820	79914	79504	79604	16821	41786	1
2014.11.26	17:00:00	79604	80122	79590	80050	8319	22491	1
2014.11.27	09:00:00	80050	80316	79863	80036	8315	18380	1
2014.11.27	10:00:00	80050	80503	79806	80446	12483	30362	1
2014.11.27	11:00:00	80432	80698	80316	80424	11646	25936	1
2014.11.27	12:00:00	80439	81158	80396	80770	16286	38388	1
2014.11.27	13:00:00	80770	80892	80460	80575	9101	22696	1
2014.11.27	14:00:00	80568	80647	79741	79942	14470	37590	1
2014.11.27	15:00:00	79942	80554	78943	79374	22061	57452	1
2014.11.27	16:00:00	79353	80532	78842	78986	11331	31855	1
2014.11.27	17:00:00	78964	79403	78964	79353	3228	9906	1
2014.11.28	09:00:00	79403	79446	78734	79302	10915	23784	1
2014.11.28	10:00:00	79317	79871	79151	79568	18423	43109	1
2014.11.28	11:00:00	79568	80093	79489	79842	13758	32815	1
2014.11.28	12:00:00	79849	80223	79468	79755	26501	62761	1
2014.11.28	13:00:00	79741	79755	79079	79446	16790	42885	1
2014.11.28	14:00:00	79453	79626	79194	79259	14782	36841	1
2014.11.28	15:00:00	79266	79576	79051	79266	14383	34914	1
2014.11.28	16:00:00	79266	79719	79115	79209	8278	22457	1
2014.11.28	17:00:00	79202	79223	78698	78698	3226	11205	1
2014.12.01	09:00:00	78310	78389	77936	78037	8131	17648	1
2014.12.01	10:00:00	78065	78367	77778	78209	15329	36353	1
2014.12.01	11:00:00	78224	78454	77130	77224	24829	57821	1
2014.12.01	12:00:00	77209	77253	75404	75814	35661	87523	1
2014.12.01	13:00:00	75800	76095	75541	75620	17973	47127	1
2014.12.01	14:00:00	75627	76001	74872	75800	19369	51664	1
2014.12.01	15:00:00	75793	76066	75606	75900	16238	40394	1
2014.12.01	16:00:00	75893	75922	75217	75397	19523	48838	1
2014.12.01	17:00:00	75411	75555	74987	75109	10549	27603	1
2014.12.02	09:00:00	75519	75879	75325	75771	10500	23803	1
2014.12.02	10:00:00	75771	75980	74527	74929	19115	44890	1
2014.12.02	11:00:00	74944	75505	74778	75433	20703	47070	1
2014.12.02	12:00:00	75426	75706	75023	75239	22484	52591	1
2014.12.02	13:00:00	75239	75570	74915	75469	18748	42792	1
2014.12.02	14:00:00	75469	75613	75059	75476	16996	39801	1
2014.12.02	15:00:00	75483	75627	75102	75361	14474	32868	1
2014.12.02	16:00:00	75361	75397	74232	74325	19369	48886	1
2014.12.02	17:00:00	74325	74922	74304	74512	11911	30224	1
2014.12.03	09:00:00	74728	75131	74584	74987	9083	20208	1
2014.12.03	10:00:00	74994	75260	74850	75052	14899	32485	1
2014.12.03	11:00:00	75045	75339	74879	75138	14997	33362	1
2014.12.03	12:00:00	75145	75620	74750	75534	21123	49679	1
2014.12.03	13:00:00	75562	75800	75325	75677	13986	33257	1
2014.12.03	14:00:00	75663	75764	75232	75591	17374	40791	1
2014.12.03	15:00:00	75598	75735	75404	75512	10760	25845	1
2014.12.03	16:00:00	75512	75677	75267	75526	11633	26929	1
2014.12.03	17:00:00	75526	75548	75009	75009	8357	21294	1
2014.12.04	09:00:00	76001	76167	75469	75864	11004	26228	1
2014.12.04	10:00:00	75872	75893	74671	74728	19026	43545	1
2014.12.04	11:00:00	74742	74980	73951	74347	20550	48648	1
2014.12.04	12:00:00	74354	74879	74275	74354	20629	49942	1
2014.12.04	13:00:00	74361	74462	73664	73843	17592	43074	1
2014.12.04	14:00:00	73843	74203	73743	74095	11590	27959	1
2014.12.04	15:00:00	74081	74419	74002	74246	14847	33855	1
2014.12.04	16:00:00	74253	74476	74023	74124	13746	32713	1
2014.12.04	17:00:00	74124	74340	74095	74110	7107	18018	1
2014.12.05	09:00:00	74541	74685	74311	74440	8756	19614	1
2014.12.05	10:00:00	74448	74771	73937	74095	18524	42033	1
2014.12.05	11:00:00	74081	74858	73685	74189	18387	44211	1
2014.12.05	12:00:00	74181	74426	73851	74210	16913	38161	1
2014.12.05	13:00:00	74196	74354	74088	74189	9803	23227	1
2014.12.05	14:00:00	74189	74786	74102	74692	10584	25166	1
2014.12.05	15:00:00	74699	75138	74627	74807	19024	46288	1
2014.12.05	16:00:00	74800	75131	74599	74915	12637	31449	1
2014.12.05	17:00:00	74908	75001	74599	74879	8557	22294	1
2014.12.08	09:00:00	74426	74728	74311	74685	6182	13725	1
2014.12.08	10:00:00	74706	74814	74239	74656	13121	29347	1
2014.12.08	11:00:00	74663	74692	74282	74412	10441	22801	1
2014.12.08	12:00:00	74426	74613	73958	74117	15778	34729	1
2014.12.08	13:00:00	74110	74174	73628	73664	12238	27537	1
2014.12.08	14:00:00	73664	73771	73297	73362	16096	37044	1
2014.12.08	15:00:00	73354	73678	72916	73067	17469	40317	1
2014.12.08	16:00:00	73067	73074	72053	72304	21984	55281	1
2014.12.08	17:00:00	72304	72606	72232	72578	9581	25208	1
2014.12.09	09:00:00	71923	72211	71556	71750	10257	23598	1
2014.12.09	10:00:00	71750	72297	71427	72045	17457	40908	1
2014.12.09	11:00:00	72053	72441	71873	71952	19125	42827	1
2014.12.09	12:00:00	71952	72240	71456	71923	23390	55130	1
2014.12.09	13:00:00	71923	72117	71211	71527	20817	48906	1
2014.12.09	14:00:00	71542	72268	71470	72196	20784	48925	1
2014.12.09	15:00:00	72182	72398	71851	72103	19486	44801	1
2014.12.09	16:00:00	72110	72470	71952	72283	20208	47327	1
2014.12.09	17:00:00	72283	72563	72211	72405	10219	26443	1
2014.12.10	09:00:00	72427	72441	71786	72060	8376	19392	1
2014.12.10	10:00:00	72067	72182	71643	71988	17094	38843	1
2014.12.10	11:00:00	72002	72297	71858	71952	14717	33396	1
2014.12.10	12:00:00	71952	72168	71340	71499	23197	54666	1
2014.12.10	13:00:00	71506	71607	71074	71499	26907	62955	1
2014.12.10	14:00:00	71506	71758	71312	71319	16638	39462	1
2014.12.10	15:00:00	71319	71607	70974	71448	19760	45772	1
2014.12.10	16:00:00	71448	71786	71189	71326	22557	54450	1
2014.12.10	17:00:00	71333	71376	71161	71333	12324	32764	1
2014.12.11	09:00:00	71463	71592	71290	71369	7922	18747	1
2014.12.11	10:00:00	71376	71664	71161	71305	15126	34171	1
2014.12.11	11:00:00	71319	71607	70844	70923	23572	54821	1
2014.12.11	12:00:00	70902	71010	70247	70751	24904	59713	1
2014.12.11	13:00:00	70758	70909	70585	70787	14378	34241	1
2014.12.11	14:00:00	70787	70959	70636	70916	12420	30007	1
2014.12.11	15:00:00	70916	71542	70895	71463	16100	39969	1
2014.12.11	16:00:00	71470	72002	71254	71750	17269	43634	1
2014.12.11	17:00:00	71750	71844	71046	71046	10786	30132	1
2014.12.12	09:00:00	70233	70952	70197	70916	6940	16615	1
2014.12.12	10:00:00	70923	71384	70700	71376	16745	38052	1
2014.12.12	11:00:00	71369	71592	70808	70923	17762	42538	1
2014.12.12	12:00:00	70923	70981	70341	70370	19982	47813	1
2014.12.12	13:00:00	70377	70398	69701	69794	23183	57878	1
2014.12.12	14:00:00	69809	69981	69406	69614	19412	47334	1
2014.12.12	15:00:00	69629	70031	69269	69298	17506	43405	1
2014.12.12	16:00:00	69305	69377	68989	69140	21095	54149	1
2014.12.12	17:00:00	69147	69492	68945	69463	11127	29421	1
2014.12.15	09:00:00	69679	69816	69499	69672	7190	16135	1
2014.12.15	10:00:00	69679	69758	69190	69212	11594	27426	1
2014.12.15	11:00:00	69212	69298	68874	69240	14501	34674	1
2014.12.15	12:00:00	69226	69492	68622	68701	21042	51742	1
2014.12.15	13:00:00	68694	68722	67421	67529	26223	64806	1
2014.12.15	14:00:00	67521	67536	66622	66867	24457	62300	1
2014.12.15	15:00:00	66860	67982	66831	67910	25521	66413	1
2014.12.15	16:00:00	67903	68054	67349	67600	23903	59817	1
2014.12.15	17:00:00	67600	68039	67406	68039	14992	39499	1
2014.12.16	09:00:00	67946	67946	66069	66162	21058	47891	1
2014.12.16	10:00:00	66148	67413	65766	67363	26626	62726	1
2014.12.16	11:00:00	67363	68068	67097	67457	30957	71121	1
2014.12.16	12:00:00	67442	67529	66299	67068	33344	82882	1
2014.12.16	13:00:00	67068	67392	66464	67313	27304	66521	1
2014.12.16	14:00:00	67313	68586	67298	68032	32645	82194	1
2014.12.16	15:00:00	68039	68377	67529	67579	25432	65118	1
2014.12.16	16:00:00	67579	67716	67226	67342	21064	52628	1
2014.12.16	17:00:00	67334	67802	67284	67579	12324	32821	1
2014.12.17	09:00:00	67367	68313	67071	67903	9056	20086	1
2014.12.17	10:00:00	67903	68256	67776	68016	11745	25987	1
2014.12.17	11:00:00	68016	68193	67868	68094	10162	23124	1
2014.12.17	12:00:00	68101	69053	67917	69039	28892	67955	1
2014.12.17	13:00:00	69025	69469	68785	69462	27167	62852	1
2014.12.17	14:00:00	69462	70238	69434	70118	27816	70827	1
2014.12.17	15:00:00	70111	70563	70069	70394	24013	60915	1
2014.12.17	16:00:00	70401	70605	69293	69879	23841	60972	1
2014.12.17	17:00:00	69879	70394	69088	69166	17556	45675	1
2014.12.18	09:00:00	70288	70683	69998	70358	12932	30162	1
2014.12.18	10:00:00	70344	70993	70111	70753	16819	39026	1
2014.12.18	11:00:00	70739	70937	70401	70584	15846	36146	1
2014.12.18	12:00:00	70591	71042	69928	70302	24823	57618	1
2014.12.18	13:00:00	70259	70499	69603	69702	19938	45499	1
2014.12.18	14:00:00	69695	69956	69455	69533	18855	43142	1
2014.12.18	15:00:00	69526	69928	69378	69879	16518	38704	1
2014.12.18	16:00:00	69893	69977	69103	69314	17554	42305	1
2014.12.18	17:00:00	69314	69406	68983	69378	12538	31223	1
2014.12.19	09:00:00	69907	69942	69547	69879	7164	16398	1
2014.12.19	10:00:00	69879	70436	69850	70154	16333	37123	1
2014.12.19	11:00:00	70161	70485	69935	70048	14176	32685	1
2014.12.19	12:00:00	70041	70655	69745	70626	25104	60198	1
2014.12.19	13:00:00	70647	70732	70203	70401	21723	51696	1
2014.12.19	14:00:00	70401	70633	70140	70528	14309	34086	1
2014.12.19	15:00:00	70520	70542	70196	70394	12546	29473	1
2014.12.19	16:00:00	70394	71007	70394	70965	17122	42836	1
2014.12.19	17:00:00	70979	71353	70916	71353	10680	28358	1
2014.12.22	09:00:00	71198	71699	70923	71106	8948	19487	1
2014.12.22	10:00:00	71113	71311	70669	70965	15723	34015	1
2014.12.22	11:00:00	70965	71035	70330	70746	14929	34543	1
2014.12.22	12:00:00	70753	71134	70520	70640	19684	47437	1
2014.12.22	13:00:00	70640	70838	70295	70732	16689	41091	1
2014.12.22	14:00:00	70718	70810	70351	70499	10131	25072	1
2014.12.22	15:00:00	70499	70916	70401	70845	7935	20153	1
2014.12.22	16:00:00	70845	71762	70845	71677	15835	42117	1
2014.12.22	17:00:00	71670	71825	71593	71621	6826	19388	1
2014.12.23	09:00:00	71663	71677	71184	71515	6930	15402	1
2014.12.23	10:00:00	71508	72094	71162	71825	14492	35659	1
2014.12.23	11:00:00	71825	72023	71649	71903	8695	20118	1
2014.12.23	12:00:00	71903	72298	71804	71896	16216	38726	1
2014.12.23	13:00:00	71882	72256	71353	72171	16603	40461	1
2014.12.23	14:00:00	72171	72291	71706	71952	14497	35483	1
2014.12.23	15:00:00	71945	72686	71818	72587	15410	37244	1
2014.12.23	16:00:00	72587	72644	72291	72616	12043	31315	1
2014.12.23	17:00:00	72623	72714	72362	72362	8605	23472	1
2014.12.26	09:00:00	72510	72566	72192	72348	3199	7335	1
2014.12.26	10:00:00	72348	72517	72150	72510	6688	14973	1
2014.12.26	11:00:00	72489	72545	72199	72439	4463	10469	1
2014.12.26	12:00:00	72432	72855	72362	72806	12211	27583	1
2014.12.26	13:00:00	72806	72940	72559	72651	11098	25575	1
2014.12.26	14:00:00	72651	72792	72312	72425	7438	16784	1
2014.12.26	15:00:00	72411	72467	72002	72101	10328	24291	1
2014.12.26	16:00:00	72108	72136	71296	71473	13993	31156	1
2014.12.26	17:00:00	71473	71600	71332	71600	6500	15432	1
2014.12.29	09:00:00	71529	72023	71254	71367	6841	16095	1
2014.12.29	10:00:00	71374	71945	71360	71875	11002	25593	1
2014.12.29	11:00:00	71868	72115	71713	71825	9904	20302	1
2014.12.29	12:00:00	71840	72291	71557	72206	15882	37413	1
2014.12.29	13:00:00	72221	72432	71896	72333	10150	23811	1
2014.12.29	14:00:00	72333	72707	72312	72482	13639	32054	1
2014.12.29	15:00:00	72496	72792	72348	72538	12605	29732	1
2014.12.29	16:00:00	72545	72799	72164	72249	12301	30392	1
2014.12.29	17:00:00	72249	72651	72072	72651	9210	25390	1
2014.12.30	09:00:00	72524	72630	71938	72425	7762	18773	1
2014.12.30	10:00:00	72418	72545	72129	72376	8630	19983	1
2014.12.30	11:00:00	72369	72700	72369	72587	8821	19456	1
2014.12.30	12:00:00	72587	72601	71713	71790	17132	40690	1
2014.12.30	13:00:00	71790	72072	71445	71931	12941	30974	1
2014.12.30	14:00:00	71938	72164	71699	71748	12429	29036	1
2014.12.30	15:00:00	71755	72305	71755	72065	15218	36179	1
2014.12.30	16:00:00	72044	72065	71261	71353	12942	30832	1
2014.12.30	17:00:00	71346	71388	70930	71007	10881	27579	1
2015.01.02	09:00:00	70824	71106	70379	70464	5701	13458	1
2015.01.02	10:00:00	70471	70810	70436	70591	9063	22144	1
2015.01.02	11:00:00	70605	70887	70429	70789	11026	26331	1
2015.01.02	12:00:00	70774	71021	69745	69893	19907	48256	1
2015.01.02	13:00:00	69893	70027	69589	69900	15803	36293	1
2015.01.02	14:00:00	69914	70097	68912	69180	19905	47709	1
2015.01.02	15:00:00	69187	69434	68990	69166	14924	33956	1
2015.01.02	16:00:00	69166	69223	68870	68962	12806	29714	1
2015.01.02	17:00:00	68947	69385	68926	69314	11416	28353	1
2015.01.05	09:00:00	69201	69201	67501	67621	12479	29204	1
2015.01.05	10:00:00	67628	68059	67452	67769	15061	36207	1
2015.01.05	11:00:00	67783	67946	67501	67551	13456	31945	1
2015.01.05	12:00:00	67551	67783	67367	67727	17608	41049	1
2015.01.05	13:00:00	67727	68073	67530	67889	15692	37194	1
2015.01.05	14:00:00	67896	68390	67840	68291	17526	42348	1
2015.01.05	15:00:00	68284	68355	67819	67932	15278	35475	1
2015.01.05	16:00:00	67939	68087	67579	67713	16692	41665	1
2015.01.05	17:00:00	67713	67861	67628	67769	10425	28352	1
2015.01.06	09:00:00	67508	67889	67113	67833	8774	20950	1
2015.01.06	10:00:00	67826	68270	67537	68263	18448	45246	1
2015.01.06	11:00:00	68249	68313	67699	68094	13770	34000	1
2015.01.06	12:00:00	68101	68595	67981	68186	16548	40723	1
2015.01.06	13:00:00	68200	68249	67649	67783	17461	43750	1
2015.01.06	14:00:00	67783	68157	67607	67734	17911	44812	1
2015.01.06	15:00:00	67748	68073	67480	68037	17295	43557	1
2015.01.06	16:00:00	68023	68425	67445	68397	23006	58646	1
2015.01.06	17:00:00	68390	68856	68277	68856	12554	35151	1
2015.01.07	09:00:00	69300	69730	69251	69554	7617	18009	1
2015.01.07	10:00:00	69568	69653	69357	69582	10098	25386	1
2015.01.07	11:00:00	69575	69907	69441	69766	13034	31396	1
2015.01.07	12:00:00	69766	70471	69752	70055	20732	49002	1
2015.01.07	13:00:00	70041	70725	70027	70443	17338	43260	1
2015.01.07	14:00:00	70450	70781	70238	70697	15814	37978	1
2015.01.07	15:00:00	70704	71219	70697	70894	19211	47437	1
2015.01.07	16:00:00	70908	71071	70535	70591	15877	37916	1
2015.01.07	17:00:00	70612	70725	70457	70605	9383	24363	1
2015.01.08	09:00:00	70824	71254	70683	70993	7291	18934	1
2015.01.08	10:00:00	71000	71311	69801	70104	23470	59286	1
2015.01.08	11:00:00	70097	70513	69998	70415	14156	33467	1
2015.01.08	12:00:00	70422	71184	70372	71141	22430	53429	1
2015.01.08	13:00:00	71141	71734	71134	71550	21555	52979	1
2015.01.08	14:00:00	71564	71621	71028	71303	15823	39257	1
2015.01.08	15:00:00	71318	71416	70930	71318	14730	35416	1
2015.01.08	16:00:00	71311	71353	70958	71092	14914	34333	1
